idx,onnx,vnnlib,csv_timeout,used_timeout,wall_sec,verdict_raw,verdict,exit_code,result_file,log_file
158,"onnx/ACASXU_run2a_3_5_batch_2000.onnx","vnnlib/prop_4.vnnlib",116,116,1.32,"unsat","unsat",0,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/acasxu_2023/0158__ACASXU_run2a_3_5_batch_2000__prop_4.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/acasxu_2023/0158__ACASXU_run2a_3_5_batch_2000__prop_4.log"
159,"onnx/ACASXU_run2a_3_6_batch_2000.onnx","vnnlib/prop_4.vnnlib",116,116,1.15,"unsat","unsat",0,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/acasxu_2023/0159__ACASXU_run2a_3_6_batch_2000__prop_4.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/acasxu_2023/0159__ACASXU_run2a_3_6_batch_2000__prop_4.log"
160,"onnx/ACASXU_run2a_3_7_batch_2000.onnx","vnnlib/prop_4.vnnlib",116,116,0.84,"unsat","unsat",0,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/acasxu_2023/0160__ACASXU_run2a_3_7_batch_2000__prop_4.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/acasxu_2023/0160__ACASXU_run2a_3_7_batch_2000__prop_4.log"
161,"onnx/ACASXU_run2a_3_8_batch_2000.onnx","vnnlib/prop_4.vnnlib",116,116,0.93,"unsat","unsat",0,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/acasxu_2023/0161__ACASXU_run2a_3_8_batch_2000__prop_4.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/acasxu_2023/0161__ACASXU_run2a_3_8_batch_2000__prop_4.log"
162,"onnx/ACASXU_run2a_3_9_batch_2000.onnx","vnnlib/prop_4.vnnlib",116,116,1.27,"unsat","unsat",0,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/acasxu_2023/0162__ACASXU_run2a_3_9_batch_2000__prop_4.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/acasxu_2023/0162__ACASXU_run2a_3_9_batch_2000__prop_4.log"
163,"onnx/ACASXU_run2a_4_1_batch_2000.onnx","vnnlib/prop_4.vnnlib",116,116,1.00,"unsat","unsat",0,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/acasxu_2023/0163__ACASXU_run2a_4_1_batch_2000__prop_4.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/acasxu_2023/0163__ACASXU_run2a_4_1_batch_2000__prop_4.log"
164,"onnx/ACASXU_run2a_4_2_batch_2000.onnx","vnnlib/prop_4.vnnlib",116,116,1.09,"unsat","unsat",0,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/acasxu_2023/0164__ACASXU_run2a_4_2_batch_2000__prop_4.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/acasxu_2023/0164__ACASXU_run2a_4_2_batch_2000__prop_4.log"
165,"onnx/ACASXU_run2a_4_3_batch_2000.onnx","vnnlib/prop_4.vnnlib",116,116,1.14,"unsat","unsat",0,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/acasxu_2023/0165__ACASXU_run2a_4_3_batch_2000__prop_4.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/acasxu_2023/0165__ACASXU_run2a_4_3_batch_2000__prop_4.log"
166,"onnx/ACASXU_run2a_4_4_batch_2000.onnx","vnnlib/prop_4.vnnlib",116,116,1.10,"unsat","unsat",0,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/acasxu_2023/0166__ACASXU_run2a_4_4_batch_2000__prop_4.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/acasxu_2023/0166__ACASXU_run2a_4_4_batch_2000__prop_4.log"
167,"onnx/ACASXU_run2a_4_5_batch_2000.onnx","vnnlib/prop_4.vnnlib",116,116,1.02,"unsat","unsat",0,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/acasxu_2023/0167__ACASXU_run2a_4_5_batch_2000__prop_4.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/acasxu_2023/0167__ACASXU_run2a_4_5_batch_2000__prop_4.log"
168,"onnx/ACASXU_run2a_4_6_batch_2000.onnx","vnnlib/prop_4.vnnlib",116,116,1.00,"unsat","unsat",0,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/acasxu_2023/0168__ACASXU_run2a_4_6_batch_2000__prop_4.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/acasxu_2023/0168__ACASXU_run2a_4_6_batch_2000__prop_4.log"
169,"onnx/ACASXU_run2a_4_7_batch_2000.onnx","vnnlib/prop_4.vnnlib",116,116,1.40,"unsat","unsat",0,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/acasxu_2023/0169__ACASXU_run2a_4_7_batch_2000__prop_4.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/acasxu_2023/0169__ACASXU_run2a_4_7_batch_2000__prop_4.log"
170,"onnx/ACASXU_run2a_4_8_batch_2000.onnx","vnnlib/prop_4.vnnlib",116,116,1.93,"unsat","unsat",0,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/acasxu_2023/0170__ACASXU_run2a_4_8_batch_2000__prop_4.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/acasxu_2023/0170__ACASXU_run2a_4_8_batch_2000__prop_4.log"
171,"onnx/ACASXU_run2a_4_9_batch_2000.onnx","vnnlib/prop_4.vnnlib",116,116,0.96,"unsat","unsat",0,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/acasxu_2023/0171__ACASXU_run2a_4_9_batch_2000__prop_4.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/acasxu_2023/0171__ACASXU_run2a_4_9_batch_2000__prop_4.log"
172,"onnx/ACASXU_run2a_5_1_batch_2000.onnx","vnnlib/prop_4.vnnlib",116,116,1.12,"unsat","unsat",0,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/acasxu_2023/0172__ACASXU_run2a_5_1_batch_2000__prop_4.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/acasxu_2023/0172__ACASXU_run2a_5_1_batch_2000__prop_4.log"
173,"onnx/ACASXU_run2a_5_2_batch_2000.onnx","vnnlib/prop_4.vnnlib",116,116,1.10,"unsat","unsat",0,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/acasxu_2023/0173__ACASXU_run2a_5_2_batch_2000__prop_4.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/acasxu_2023/0173__ACASXU_run2a_5_2_batch_2000__prop_4.log"
174,"onnx/ACASXU_run2a_5_3_batch_2000.onnx","vnnlib/prop_4.vnnlib",116,116,0.93,"unsat","unsat",0,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/acasxu_2023/0174__ACASXU_run2a_5_3_batch_2000__prop_4.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/acasxu_2023/0174__ACASXU_run2a_5_3_batch_2000__prop_4.log"
175,"onnx/ACASXU_run2a_5_4_batch_2000.onnx","vnnlib/prop_4.vnnlib",116,116,0.91,"unsat","unsat",0,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/acasxu_2023/0175__ACASXU_run2a_5_4_batch_2000__prop_4.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/acasxu_2023/0175__ACASXU_run2a_5_4_batch_2000__prop_4.log"
176,"onnx/ACASXU_run2a_5_5_batch_2000.onnx","vnnlib/prop_4.vnnlib",116,116,1.52,"unsat","unsat",0,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/acasxu_2023/0176__ACASXU_run2a_5_5_batch_2000__prop_4.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/acasxu_2023/0176__ACASXU_run2a_5_5_batch_2000__prop_4.log"
177,"onnx/ACASXU_run2a_5_6_batch_2000.onnx","vnnlib/prop_4.vnnlib",116,116,1.54,"unsat","unsat",0,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/acasxu_2023/0177__ACASXU_run2a_5_6_batch_2000__prop_4.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/acasxu_2023/0177__ACASXU_run2a_5_6_batch_2000__prop_4.log"
178,"onnx/ACASXU_run2a_5_7_batch_2000.onnx","vnnlib/prop_4.vnnlib",116,116,1.68,"unsat","unsat",0,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/acasxu_2023/0178__ACASXU_run2a_5_7_batch_2000__prop_4.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/acasxu_2023/0178__ACASXU_run2a_5_7_batch_2000__prop_4.log"
179,"onnx/ACASXU_run2a_5_8_batch_2000.onnx","vnnlib/prop_4.vnnlib",116,116,1.40,"unsat","unsat",0,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/acasxu_2023/0179__ACASXU_run2a_5_8_batch_2000__prop_4.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/acasxu_2023/0179__ACASXU_run2a_5_8_batch_2000__prop_4.log"
180,"onnx/ACASXU_run2a_5_9_batch_2000.onnx","vnnlib/prop_4.vnnlib",116,116,0.90,"unsat","unsat",0,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/acasxu_2023/0180__ACASXU_run2a_5_9_batch_2000__prop_4.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/acasxu_2023/0180__ACASXU_run2a_5_9_batch_2000__prop_4.log"
181,"onnx/ACASXU_run2a_1_1_batch_2000.onnx","vnnlib/prop_5.vnnlib",116,116,3.59,"unsat","unsat",0,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/acasxu_2023/0181__ACASXU_run2a_1_1_batch_2000__prop_5.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/acasxu_2023/0181__ACASXU_run2a_1_1_batch_2000__prop_5.log"
182,"onnx/ACASXU_run2a_1_1_batch_2000.onnx","vnnlib/prop_6.vnnlib",116,116,13.25,"unsat","unsat",0,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/acasxu_2023/0182__ACASXU_run2a_1_1_batch_2000__prop_6.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/acasxu_2023/0182__ACASXU_run2a_1_1_batch_2000__prop_6.log"
183,"onnx/ACASXU_run2a_1_9_batch_2000.onnx","vnnlib/prop_7.vnnlib",116,116,1.57,"sat","sat",0,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/acasxu_2023/0183__ACASXU_run2a_1_9_batch_2000__prop_7.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/acasxu_2023/0183__ACASXU_run2a_1_9_batch_2000__prop_7.log"
184,"onnx/ACASXU_run2a_2_9_batch_2000.onnx","vnnlib/prop_8.vnnlib",116,116,1.29,"sat","sat",0,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/acasxu_2023/0184__ACASXU_run2a_2_9_batch_2000__prop_8.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/acasxu_2023/0184__ACASXU_run2a_2_9_batch_2000__prop_8.log"
185,"onnx/ACASXU_run2a_3_3_batch_2000.onnx","vnnlib/prop_9.vnnlib",116,116,7.17,"unsat","unsat",0,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/acasxu_2023/0185__ACASXU_run2a_3_3_batch_2000__prop_9.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/acasxu_2023/0185__ACASXU_run2a_3_3_batch_2000__prop_9.log"
186,"onnx/ACASXU_run2a_4_5_batch_2000.onnx","vnnlib/prop_10.vnnlib",116,116,2.15,"unsat","unsat",0,"/data1/Kane/ACT/audit_results/nnenum_strict_20260527/acasxu_2023/0186__ACASXU_run2a_4_5_batch_2000__prop_10.result","/data1/Kane/ACT/audit_results/nnenum_strict_20260527/acasxu_2023/0186__ACASXU_run2a_4_5_batch_2000__prop_10.log"
